FID_europe;OBJECTID;CellCode;EofOrigin;NofOrigin;Shape_Leng;Shape_Area;value;FID_Ecosys;x_etrs;y_etrs;Baleen_wha;breed_bird;Coastal;deeptooth;FishSpec;Offshore;Saltmarsh;Seagrass;Seal;Seamounts;Smalltooth;Turtles;Cold_coral;Abyssal;CircaCS;CircaMS;CircaMud;CiOrOffMd;CircaRBR;CircaSand;InfraCS;InfraMS;InfraMud;InfraRBR;InfraSand;Na;OffCiCS;OffCiMS;OffCiMud;OffCiRBR;OffCiSand;Bathy
59199;59200;10kmE637N254;6370000;2540000;40000.00000000000;100000000.00000000000;1;3334;6375000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
59200;59201;10kmE638N254;6380000;2540000;40000.00000000000;100000000.00000000000;1;3400;6385000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
59201;59202;10kmE639N254;6390000;2540000;40000.00000000000;100000000.00000000000;1;3466;6395000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59202;59203;10kmE640N254;6400000;2540000;40000.00000000000;100000000.00000000000;1;3531;6405000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
59203;59204;10kmE641N254;6410000;2540000;40000.00000000000;100000000.00000000000;1;3596;6415000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
59204;59205;10kmE642N254;6420000;2540000;40000.00000000000;100000000.00000000000;1;3661;6425000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59205;59206;10kmE643N254;6430000;2540000;40000.00000000000;100000000.00000000000;1;3724;6435000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
59206;59207;10kmE644N254;6440000;2540000;40000.00000000000;100000000.00000000000;1;3782;6445000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
59207;59208;10kmE645N254;6450000;2540000;40000.00000000000;100000000.00000000000;1;3835;6455000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
59208;59209;10kmE646N254;6460000;2540000;40000.00000000000;100000000.00000000000;1;3886;6465000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
59209;59210;10kmE647N254;6470000;2540000;40000.00000000000;100000000.00000000000;1;3938;6475000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59210;59211;10kmE648N254;6480000;2540000;40000.00000000000;100000000.00000000000;1;3986;6485000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59211;59212;10kmE649N254;6490000;2540000;40000.00000000000;100000000.00000000000;1;4032;6495000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59212;59213;10kmE650N254;6500000;2540000;40000.00000000000;100000000.00000000000;1;4078;6505000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59213;59214;10kmE651N254;6510000;2540000;40000.00000000000;100000000.00000000000;1;4119;6515000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59214;59215;10kmE652N254;6520000;2540000;40000.00000000000;100000000.00000000000;1;4157;6525000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59215;59216;10kmE653N254;6530000;2540000;40000.00000000000;100000000.00000000000;1;4195;6535000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59216;59217;10kmE654N254;6540000;2540000;40000.00000000000;100000000.00000000000;1;4234;6545000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59217;59218;10kmE655N254;6550000;2540000;40000.00000000000;100000000.00000000000;1;4273;6555000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59218;59219;10kmE656N254;6560000;2540000;40000.00000000000;100000000.00000000000;1;4312;6565000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59219;59220;10kmE657N254;6570000;2540000;40000.00000000000;100000000.00000000000;1;4351;6575000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59220;59221;10kmE658N254;6580000;2540000;40000.00000000000;100000000.00000000000;1;4390;6585000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59221;59222;10kmE659N254;6590000;2540000;40000.00000000000;100000000.00000000000;1;4428;6595000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59222;59223;10kmE660N254;6600000;2540000;40000.00000000000;100000000.00000000000;1;4464;6605000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59223;59224;10kmE661N254;6610000;2540000;40000.00000000000;100000000.00000000000;1;4501;6615000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59224;59225;10kmE662N254;6620000;2540000;40000.00000000000;100000000.00000000000;1;4538;6625000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59225;59226;10kmE663N254;6630000;2540000;40000.00000000000;100000000.00000000000;1;4573;6635000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59226;59227;10kmE664N254;6640000;2540000;40000.00000000000;100000000.00000000000;1;4608;6645000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59227;59228;10kmE665N254;6650000;2540000;40000.00000000000;100000000.00000000000;1;4642;6655000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59228;59229;10kmE666N254;6660000;2540000;40000.00000000000;100000000.00000000000;1;4676;6665000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59229;59230;10kmE667N254;6670000;2540000;40000.00000000000;100000000.00000000000;1;4708;6675000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59230;59231;10kmE668N254;6680000;2540000;40000.00000000000;100000000.00000000000;1;4740;6685000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59231;59232;10kmE669N254;6690000;2540000;40000.00000000000;100000000.00000000000;1;4770;6695000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59232;59233;10kmE670N254;6700000;2540000;40000.00000000000;100000000.00000000000;1;4799;6705000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59233;59234;10kmE671N254;6710000;2540000;40000.00000000000;100000000.00000000000;1;4827;6715000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59234;59235;10kmE672N254;6720000;2540000;40000.00000000000;100000000.00000000000;1;4855;6725000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59235;59236;10kmE673N254;6730000;2540000;40000.00000000000;100000000.00000000000;1;4881;6735000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59236;59237;10kmE674N254;6740000;2540000;40000.00000000000;100000000.00000000000;1;4907;6745000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59237;59238;10kmE675N254;6750000;2540000;40000.00000000000;100000000.00000000000;1;4933;6755000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59238;59239;10kmE676N254;6760000;2540000;40000.00000000000;100000000.00000000000;1;4960;6765000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59239;59240;10kmE677N254;6770000;2540000;40000.00000000000;100000000.00000000000;1;4987;6775000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59240;59241;10kmE678N254;6780000;2540000;40000.00000000000;100000000.00000000000;1;5012;6785000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59241;59242;10kmE679N254;6790000;2540000;40000.00000000000;100000000.00000000000;1;5037;6795000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59242;59243;10kmE680N254;6800000;2540000;40000.00000000000;100000000.00000000000;1;5061;6805000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59243;59244;10kmE681N254;6810000;2540000;40000.00000000000;100000000.00000000000;1;5083;6815000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59244;59245;10kmE682N254;6820000;2540000;40000.00000000000;100000000.00000000000;1;5105;6825000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59245;59246;10kmE683N254;6830000;2540000;40000.00000000000;100000000.00000000000;1;5126;6835000;2545000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59246;59247;10kmE684N254;6840000;2540000;40000.00000000000;100000000.00000000000;1;5144;6845000;2545000;0.00000000000;0.00000000000;1;0.00000000000;0.23400700000;0;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59247;59248;10kmE685N254;6850000;2540000;40000.00000000000;100000000.00000000000;1;5161;6855000;2545000;0.00000000000;0.00000000000;1;0.00000000000;0.23400700000;0;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59545;59546;10kmE579N255;5790000;2550000;40000.00000000000;100000000.00000000000;1;111;5795000;2555000;0.00000000000;0.20000000000;1;0.00000000000;0.23400700000;0;1;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;1;0;0.00000000000;0;0;0;0;0
59546;59547;10kmE580N255;5800000;2550000;40000.00000000000;100000000.00000000000;1;153;5805000;2555000;0.00000000000;0.20000000000;1;0.00000000000;0.23400700000;0;1;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;1;0;0.00000000000;0;0;0;0;0
59547;59548;10kmE581N255;5810000;2550000;40000.00000000000;100000000.00000000000;1;198;5815000;2555000;0.00000000000;0.20000000000;1;0.00000000000;0.23400700000;0;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;1;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
59548;59549;10kmE582N255;5820000;2550000;40000.00000000000;100000000.00000000000;1;246;5825000;2555000;0.00000000000;0.00000000000;1;0.00000000000;0.23400700000;0;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;1;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
59549;59550;10kmE583N255;5830000;2550000;40000.00000000000;100000000.00000000000;1;295;5835000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;1;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
59550;59551;10kmE584N255;5840000;2550000;40000.00000000000;100000000.00000000000;1;346;5845000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;1;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
59551;59552;10kmE585N255;5850000;2550000;40000.00000000000;100000000.00000000000;1;401;5855000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;1;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0
59552;59553;10kmE586N255;5860000;2550000;40000.00000000000;100000000.00000000000;1;462;5865000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;1;0;0;0
59553;59554;10kmE587N255;5870000;2550000;40000.00000000000;100000000.00000000000;1;523;5875000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;1;0;0;0
59554;59555;10kmE588N255;5880000;2550000;40000.00000000000;100000000.00000000000;1;587;5885000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;1;0
59555;59556;10kmE589N255;5890000;2550000;40000.00000000000;100000000.00000000000;1;656;5895000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;1;0
59556;59557;10kmE590N255;5900000;2550000;40000.00000000000;100000000.00000000000;1;729;5905000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;1;0;0;0
59557;59558;10kmE591N255;5910000;2550000;40000.00000000000;100000000.00000000000;1;803;5915000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;1;0;0;0
59558;59559;10kmE592N255;5920000;2550000;40000.00000000000;100000000.00000000000;1;874;5925000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;1;0;0;0
59559;59560;10kmE593N255;5930000;2550000;40000.00000000000;100000000.00000000000;1;943;5935000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;1;0;0;0
59560;59561;10kmE594N255;5940000;2550000;40000.00000000000;100000000.00000000000;1;1011;5945000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;1;0;0;0
59561;59562;10kmE595N255;5950000;2550000;40000.00000000000;100000000.00000000000;1;1078;5955000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;1;0
59562;59563;10kmE596N255;5960000;2550000;40000.00000000000;100000000.00000000000;1;1145;5965000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.23400700000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59563;59564;10kmE597N255;5970000;2550000;40000.00000000000;100000000.00000000000;1;1213;5975000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.25000000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59564;59565;10kmE598N255;5980000;2550000;40000.00000000000;100000000.00000000000;1;1283;5985000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59565;59566;10kmE599N255;5990000;2550000;40000.00000000000;100000000.00000000000;1;1350;5995000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59566;59567;10kmE600N255;6000000;2550000;40000.00000000000;100000000.00000000000;1;1414;6005000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59567;59568;10kmE601N255;6010000;2550000;40000.00000000000;100000000.00000000000;1;1475;6015000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59568;59569;10kmE602N255;6020000;2550000;40000.00000000000;100000000.00000000000;1;1537;6025000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59569;59570;10kmE603N255;6030000;2550000;40000.00000000000;100000000.00000000000;1;1599;6035000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59570;59571;10kmE604N255;6040000;2550000;40000.00000000000;100000000.00000000000;1;1660;6045000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59571;59572;10kmE605N255;6050000;2550000;40000.00000000000;100000000.00000000000;1;1720;6055000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59572;59573;10kmE606N255;6060000;2550000;40000.00000000000;100000000.00000000000;1;1780;6065000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59573;59574;10kmE607N255;6070000;2550000;40000.00000000000;100000000.00000000000;1;1839;6075000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59574;59575;10kmE608N255;6080000;2550000;40000.00000000000;100000000.00000000000;1;1898;6085000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
59575;59576;10kmE609N255;6090000;2550000;40000.00000000000;100000000.00000000000;1;1956;6095000;2555000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;1;0;0;0.00000000000;0;0.12500000000;0.00000000000;0.00000000000;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;0;0.00000000000;0;0;0;0;1
