FID_1;x_etrs;y_etrs;Baleen_wha;breed_bird;Baleen_w_1;breed_bi_1;Coastal;deeptooth;FishSpec;deeptooth_;FishSpec_D;Offshore;Saltmarsh;Seagrass;Seal;Seamounts;Smalltooth;Turtles;Smalltoo_1;Turtles_D;Cold_coral;Abyssal;CircaCS;CircaMS;CircaMud;CiOrOffMd;CircaRBR;CircaSand;InfraCS;InfraMS;InfraMud;InfraRBR;InfraSand;Na;OffCiCS;OffCiMS;OffCiCS_D;OffCiMS_D;OffCiMud;OffCiRBR;OffCiMud_D;OffCiRBR_D;OffCiSand;Bathy;Region;FID_2;CellCode;EofOrigin;NofOrigin
696;4665000;3495000;0.00000000000;0.12000000000;0.00000000000;0.12000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;234826;10kmE466N349;4660000;3490000
720;4675000;3495000;0.00000000000;0.12000000000;0.00000000000;0.12000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.055498877;0;0;0;0.944501123;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;234827;10kmE467N349;4670000;3490000
744;4685000;3495000;0.00000000000;0.12000000000;0.00000000000;0.12000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;234828;10kmE468N349;4680000;3490000
769;4695000;3495000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;234829;10kmE469N349;4690000;3490000
804;4705000;3495000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0.287548049;0.020764162;0;0;0;0.691687789;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;234830;10kmE470N349;4700000;3490000
859;4715000;3495000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0.070472998;0;0;0;0;0.929527002;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;234831;10kmE471N349;4710000;3490000
932;4725000;3495000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;1;0.00000000000;0.11447800000;0.00000000000;0.11447800000;0;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0.22863135;0.010766453;0;0;0;0.687163629;0.02153376;0;0;0;0.051904808;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;234832;10kmE472N349;4720000;3490000
514;4595000;3505000;0.00000000000;0.28000000000;0.00000000000;0.28000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;235659;10kmE459N350;4590000;3500000
541;4605000;3505000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0;0;0;0;0.999797393;0;0;0;0;0.000202607;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;235660;10kmE460N350;4600000;3500000
569;4615000;3505000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0;0;0;0;0.988583218;0;0;0;0;0.011416782;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;235661;10kmE461N350;4610000;3500000
599;4625000;3505000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;235662;10kmE462N350;4620000;3500000
625;4635000;3505000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.032769371;0;0;0;0.912728493;0;0;0;0;0;0;0;0.044794097;0.00000000000;0.04479409700;0;0;0.00000000000;0.00000000000;0.009708038;0;;235663;10kmE463N350;4630000;3500000
649;4645000;3505000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.138111493;0;0;0;0.773214218;0;0;0;0;0;0;0;0.053498637;0.00000000000;0.05349863700;0;0;0.00000000000;0.00000000000;0.035175651;0;;235664;10kmE464N350;4640000;3500000
673;4655000;3505000;0.00000000000;0.12000000000;0.00000000000;0.12000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.175927513;0.000904091;0;0;0.606129608;0;0;0;0;0;0;0;0.114015145;0.00000000000;0.11401514500;0;0;0.00000000000;0.00000000000;0.103023643;0;;235665;10kmE465N350;4650000;3500000
697;4665000;3505000;0.00000000000;0.12000000000;0.00000000000;0.12000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.17142046;0.047492254;0;0;0.545414585;0;0;0;0;0;0;0;0.022220594;0.00000000000;0.02222059400;0.079779926;0;0.07977992600;0.00000000000;0.133672181;0;;235666;10kmE466N350;4660000;3500000
721;4675000;3505000;0.00000000000;0.12000000000;0.00000000000;0.12000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.434711151;0.140322351;0;0;0.159946153;0;0;0;0;0;0;0;0.000593621;0.00000000000;0.00059362100;0.264426724;0;0.26442672400;0.00000000000;0;0;;235667;10kmE467N350;4670000;3500000
745;4685000;3505000;0.00000000000;0.12000000000;0.00000000000;0.12000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.409474584;0.257679972;0;0;0.041215553;0;0;0;0;0;0;0;0.254282443;0.00000000000;0.25428244300;0.037347449;0;0.03734744900;0.00000000000;0;0;;235668;10kmE468N350;4680000;3500000
770;4695000;3505000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.159016353;0.657761434;0;0;0.112759789;0;0;0;0;0;0;0;0.070462423;0.00000000000;0.07046242300;0;0;0.00000000000;0.00000000000;0;0;;235669;10kmE469N350;4690000;3500000
805;4705000;3505000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0.009170464;0.017399347;0.408321494;0;0;0.565108695;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;235670;10kmE470N350;4700000;3500000
860;4715000;3505000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0.075316875;0.035984252;0;0;0;0.888698873;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;235671;10kmE471N350;4710000;3500000
933;4725000;3505000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0.257310086;0.01781083;0;0;0;0.724879085;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;235672;10kmE472N350;4720000;3500000
515;4595000;3515000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0.104970805;0;0.027899958;0;0;0.867129237;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;236499;10kmE459N351;4590000;3510000
542;4605000;3515000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0.103869462;0;0;0;0;0.891299328;0.003478211;0;0;0;0.001352999;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;236500;10kmE460N351;4600000;3510000
570;4615000;3515000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.339794442;0;0;0;0.660205558;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;236501;10kmE461N351;4610000;3510000
600;4625000;3515000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.526582142;0.067302229;0;0;0.181982317;0;0;0;0;0;0;0;0.120457987;0.00000000000;0.12045798700;0.103675326;0;0.10367532600;0.00000000000;0;0;;236502;10kmE462N351;4620000;3510000
626;4635000;3515000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.132175552;0.087628228;0;0;0.12951278;0;0;0;0;0;0;0;0.593939495;0.00000000000;0.59393949500;0.056743944;0;0.05674394400;0.00000000000;0;0;;236503;10kmE463N351;4630000;3510000
650;4645000;3515000;0.00000000000;0.20000000000;0.00000000000;0.20000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.153094815;0.035057684;0;0;0.036875016;0;0.000489717;0;0;0;0;0;0.331235456;0.00000000000;0.33123545600;0.295697327;0;0.29569732700;0.00000000000;0.147549984;0;;236504;10kmE464N351;4640000;3510000
674;4655000;3515000;0.00000000000;0.20000000000;0.00000000000;0.20000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0;0.041597028;0;0;0;0;0;0;0;0;0;0;0.213516746;0.00000000000;0.21351674600;0.744567493;0;0.74456749300;0.00000000000;0.000318733;0;;236505;10kmE465N351;4650000;3510000
698;4665000;3515000;0.00000000000;0.20000000000;0.00000000000;0.20000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.106780054;0.00000000000;0.10678005400;0.88831087;0;0.88831087000;0.00000000000;0.004909075;0;;236506;10kmE466N351;4660000;3510000
722;4675000;3515000;0.00000000000;0.20000000000;0.00000000000;0.20000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;1;0;1.00000000000;0.00000000000;0;0;;236507;10kmE467N351;4670000;3510000
746;4685000;3515000;0.00000000000;0.20000000000;0.00000000000;0.20000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.558149902;0.00000000000;0.55814990200;0.441850098;0;0.44185009800;0.00000000000;0;0;;236508;10kmE468N351;4680000;3510000
771;4695000;3515000;0.00000000000;0.20000000000;0.00000000000;0.20000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.222694045;0.185689358;0;0;0;0;0;0;0;0;0;0;0.528890922;0.00000000000;0.52889092200;0.062725675;0;0.06272567500;0.00000000000;0;0;;236509;10kmE469N351;4690000;3510000
806;4705000;3515000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0;0.798231938;0;0;0.128976531;0;0;0;0;0;0;0;0.035116757;0.00000000000;0.03511675700;0.037674774;0;0.03767477400;0.00000000000;0;0;;236510;10kmE470N351;4700000;3510000
861;4715000;3515000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0.028835407;0.032550925;0.023490182;0;0;0.915123486;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;236511;10kmE471N351;4710000;3510000
934;4725000;3515000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0.354494298;0.055744232;0;0;0;0.58976147;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;236512;10kmE472N351;4720000;3510000
516;4595000;3525000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0.521610516;0;0.018355958;0;0;0.267943834;0.137841298;0;0;0;0.054248395;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;237339;10kmE459N352;4590000;3520000
543;4605000;3525000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0.074288225;0.150888534;0;0;0;0.176567422;0.272808602;0.057946019;0;0;0.267501198;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;237340;10kmE460N352;4600000;3520000
571;4615000;3525000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.469528364;0;0;0;0.523340036;0;0;0;0;0.0071316;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;237341;10kmE461N352;4610000;3520000
601;4625000;3525000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.522619939;0.477268898;0;0;0.000111163;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;237342;10kmE462N352;4620000;3520000
627;4635000;3525000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.075701085;0.796347183;0;0;0;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;0.127951732;0;0.12795173200;0.00000000000;0;0;;237343;10kmE463N352;4630000;3520000
651;4645000;3525000;0.00000000000;0.20000000000;0.00000000000;0.20000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.071033806;0.437901263;0;0;0;0;0.000156428;0.001291344;0;0;0;0;0.012425227;0.00000000000;0.01242522700;0.477191932;0;0.47719193200;0.00000000000;0;0;;237344;10kmE464N352;4640000;3520000
675;4655000;3525000;0.00000000000;0.20000000000;0.00000000000;0.20000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0;0.471561816;0;0;0;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;0.528438184;0;0.52843818400;0.00000000000;0;0;;237345;10kmE465N352;4650000;3520000
699;4665000;3525000;0.00000000000;0.20000000000;0.00000000000;0.20000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;1;0;1.00000000000;0.00000000000;0;0;;237346;10kmE466N352;4660000;3520000
723;4675000;3525000;0.00000000000;0.20000000000;0.00000000000;0.20000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;1;0;1.00000000000;0.00000000000;0;0;;237347;10kmE467N352;4670000;3520000
747;4685000;3525000;0.00000000000;0.20000000000;0.00000000000;0.20000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.252883881;0.00000000000;0.25288388100;0.747116119;0;0.74711611900;0.00000000000;0;0;;237348;10kmE468N352;4680000;3520000
772;4695000;3525000;0.00000000000;0.20000000000;0.00000000000;0.20000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.418869922;0.13435378;0;0;0;0;0;0;0;0;0;0;0.359245249;0.00000000000;0.35924524900;0.087531049;0;0.08753104900;0.00000000000;0;0;;237349;10kmE469N352;4690000;3520000
807;4705000;3525000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.347779582;0.161499546;0;0;0.090549472;0;0;0;0;0;0;0;0.276486444;0.00000000000;0.27648644400;0.123684955;0;0.12368495500;0.00000000000;0;0;;237350;10kmE470N352;4700000;3520000
862;4715000;3525000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.248337644;0.000671525;0;0;0.750990831;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;237351;10kmE471N352;4710000;3520000
935;4725000;3525000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0.055494549;0;0;0;0;0.944505451;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;237352;10kmE472N352;4720000;3520000
517;4595000;3535000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0.156484118;0.301950907;0.000150224;0;0;0.402266559;0.029250161;0.000485183;0;0;0;0;0;0;0.00000000000;0.00000000000;0.065284643;0;0.06528464300;0.00000000000;0.044128205;0;;238179;10kmE459N353;4590000;3530000
544;4605000;3535000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0.226110498;0.123796314;0;0;0;0.122783413;0.151200274;0.316214083;0;0;0.059895418;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;238180;10kmE460N353;4600000;3530000
572;4615000;3535000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;1;0.00000000000;0.11447800000;0.00000000000;0.11447800000;0;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0.022308653;0;0;0;0;0.065583768;0.315070119;0.123787502;0.01795668;0;0.455293279;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;238181;10kmE461N353;4610000;3530000
602;4625000;3535000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;1;0.00000000000;0.11447800000;0.00000000000;0.11447800000;0;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.625751271;0;0;0;0.170692087;0;0;0;0;0.203556643;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;238182;10kmE462N353;4620000;3530000
628;4635000;3535000;0.00000000000;0.16000000000;0.00000000000;0.16000000000;1;0.00000000000;0.11447800000;0.00000000000;0.11447800000;0;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.957112212;0.040263782;0;0;0.002225362;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;0.000398645;0;0.00039864500;0.00000000000;0;0;;238183;10kmE463N353;4630000;3530000
652;4645000;3535000;0.00000000000;0.20000000000;0.00000000000;0.20000000000;1;0.00000000000;0.11447800000;0.00000000000;0.11447800000;0;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.32001835;0.316838279;0;0;0;0;0;0;0;0;0;0;0.203206162;0.00000000000;0.20320616200;0.159937209;0;0.15993720900;0.00000000000;0;0;;238184;10kmE464N353;4640000;3530000
676;4655000;3535000;0.00000000000;0.20000000000;0.00000000000;0.20000000000;1;0.00000000000;0.11447800000;0.00000000000;0.11447800000;0;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0;0.203442716;0;0;0;0;0;0;0;0;0;0;0.078652073;0.00000000000;0.07865207300;0.717905211;0;0.71790521100;0.00000000000;0;0;;238185;10kmE465N353;4650000;3530000
700;4665000;3535000;0.00000000000;0.20000000000;0.00000000000;0.20000000000;1;0.00000000000;0.11447800000;0.00000000000;0.11447800000;0;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.068319188;0.00000000000;0.06831918800;0.931680812;0;0.93168081200;0.00000000000;0;0;;238186;10kmE466N353;4660000;3530000
724;4675000;3535000;0.00000000000;0.20000000000;0.00000000000;0.20000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005913959;0.00000000000;0.00591395900;0.994086041;0;0.99408604100;0.00000000000;0;0;;238187;10kmE467N353;4670000;3530000
748;4685000;3535000;0.00000000000;0.20000000000;0.00000000000;0.20000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.002919553;0.00000000000;0.00291955300;0.997080447;0;0.99708044700;0.00000000000;0;0;;238188;10kmE468N353;4680000;3530000
773;4695000;3535000;0.00000000000;0.20000000000;0.00000000000;0.20000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.225775622;0.097002422;0;0;0;0;0;0;0;0;0;0;0.139722419;0.00000000000;0.13972241900;0.537499537;0;0.53749953700;0.00000000000;0;0;;238189;10kmE469N353;4690000;3530000
808;4705000;3535000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0;0.438967027;0.14250843;0;0;0.224062387;0;0;0;0;0;0;0;0.194462157;0.00000000000;0.19446215700;0;0;0.00000000000;0.00000000000;0;0;;238190;10kmE470N353;4700000;3530000
863;4715000;3535000;0.00000000000;0.00000000000;0.00000000000;0.00000000000;0;0.00000000000;0.11447800000;0.00000000000;0.11447800000;1;0;0;1.00000000000;0;0.12500000000;0.00000000000;0.12500000000;0.00000000000;0.00000000000;0;0.03318608;0.062823538;0;0;0;0.903990381;0;0;0;0;0;0;0;0;0.00000000000;0.00000000000;0;0;0.00000000000;0.00000000000;0;0;;238191;10kmE471N353;4710000;3530000
